False	0	337.1875	0.0
False	15	137.0	0.0
False	15	138.34375	0.0
False	15	139.734375	0.0
False	15	141.125	0.0
False	15	142.5	0.0
False	15	143.890625	0.0
False	15	145.265625	0.0
False	15	146.640625	0.0
False	0	147.984375	0.0
False	0	149.375	0.0
False	0	150.75	0.0
False	0	152.140625	0.0
False	15	147.5625	0.0
False	15	149.0625	688.75
False	15	150.4375	682.5
False	0	157.65625	0.0
False	15	153.890625	0.0
False	0	160.421875	0.0
False	15	161.828125	0.0
False	15	157.5	0.0
False	15	158.9375	657.25
False	15	160.203125	655.25
False	15	161.6875	653.0
False	15	163.125	652.0
False	0	170.15625	0.0
False	0	171.546875	0.0
False	15	167.171875	649.75
False	12	169.203125	0.0
False	15	170.59375	507.25
False	15	172.125	496.0
False	15	173.4375	494.5
False	15	174.671875	0.0
False	0	181.234375	0.0
False	15	182.640625	0.0
False	15	178.171875	0.0
False	15	179.625	665.25
False	10	180.90625	669.75
False	15	182.421875	669.5
False	15	183.75	669.25
False	15	185.1875	670.0
False	15	186.453125	675.0
False	0	193.71875	0.0
False	0	195.109375	0.0
False	13	189.0625	0.0
False	15	190.40625	2689.5
False	0	199.265625	0.0
False	15	193.1875	2740.5
False	0	202.046875	0.0
False	15	195.9375	2800.25
False	15	197.3125	2848.25
False	15	198.6875	2880.75
False	15	200.0625	2922.25
False	15	206.4375	0.0
False	15	202.796875	0.0
False	15	204.1875	3063.75
False	15	205.5625	3133.5
False	15	206.9375	3156.75
False	9	208.3125	3113.5
False	15	214.359375	0.0
False	0	218.609375	0.0
False	15	212.4375	0.0
False	15	213.8125	3367.75
False	0	222.765625	0.0
False	15	224.171875	0.0
False	15	225.5625	0.0
False	15	219.328125	0.0
False	15	220.703125	3524.0
False	15	222.09375	3459.0
False	0	231.046875	0.0
False	0	232.4375	0.0
False	0	233.828125	0.0
False	0	235.25	0.0
False	0	236.640625	0.0
False	0	238.015625	0.0
False	15	237.9375	0.0
False	15	240.84375	0.0
False	15	242.21875	0.0
False	15	242.46875	0.0
False	15	244.984375	0.0
False	15	246.375	0.0
False	15	247.75	0.0
False	0	249.09375	0.0
False	15	248.515625	0.0
False	15	251.671875	0.0
False	15	253.3125	0.0
False	15	254.6875	0.0
False	15	256.0625	0.0
False	0	257.40625	0.0
False	0	258.8125	0.0
False	0	260.203125	0.0
False	0	261.578125	0.0
False	0	262.96875	0.0
False	15	258.53125	0.0
False	15	260.03125	671.5
False	15	261.4375	663.25
False	15	262.78125	658.5
False	15	264.15625	658.0
False	15	265.578125	661.25
False	15	266.84375	664.75
False	15	268.234375	671.75
False	15	269.546875	681.5
False	15	270.953125	690.5
False	15	272.296875	684.5
False	15	273.8125	675.0
False	15	275.1875	681.75
False	15	276.484375	691.75
False	15	277.859375	699.0
False	15	279.21875	708.75
False	15	280.515625	720.75
False	15	281.84375	733.5
False	15	283.171875	742.25
False	15	284.71875	0.0
False	15	286.15625	681.75
False	15	287.578125	683.25
False	15	288.8125	686.5
False	15	290.1875	694.75
False	15	291.609375	711.0
False	0	298.890625	0.0
False	0	300.265625	0.0
False	15	294.3125	0.0
False	15	295.671875	2241.5
False	15	297.078125	2188.75
False	15	298.453125	2152.75
False	15	299.921875	0.0
False	15	301.328125	2050.5
False	0	310.0	0.0
False	0	311.375	0.0
False	0	312.75	0.0
False	0	314.140625	0.0
False	15	308.609375	0.0
False	15	310.015625	1292.25
False	15	311.890625	0.0
False	15	312.84375	0.0
False	15	314.3125	1220.0
False	15	315.640625	1201.25
False	15	317.09375	1184.75
False	15	318.453125	1170.0
False	15	320.8125	0.0
False	0	327.984375	0.0
False	15	323.75	0.0
False	0	330.828125	0.0
False	0	332.21875	0.0
False	15	333.609375	0.0
False	15	328.5	0.0
False	15	330.421875	0.0
False	15	331.921875	704.75
False	0	339.15625	0.0
False	0	340.546875	0.0
False	15	341.953125	0.0
False	0	343.328125	0.0
False	0	344.703125	0.0
False	0	346.09375	0.0
False	0	347.484375	0.0
False	15	342.9375	699.75
False	15	344.34375	694.5
False	15	346.03125	0.0
False	15	347.4375	601.5
False	15	348.859375	605.5
False	15	350.34375	606.25
False	15	351.734375	604.0
True	15	353.546875	0.0
False	11	0.015625	0.0
False	15	1.421875	0.0
False	15	357.09375	0.0
False	15	358.546875	613.25
False	15	0.0	617.0
False	0	6.9375	0.0
False	0	8.328125	0.0
False	15	5.765625	0.0
False	15	8.125	0.0
False	15	9.84375	0.0
False	15	12.171875	0.0
False	15	14.65625	0.0
False	15	16.703125	0.0
False	15	16.703125	0.0
False	15	19.046875	0.0
False	15	20.5625	0.0
False	15	21.953125	0.0
False	15	23.328125	0.0
False	15	24.71875	0.0
False	15	26.609375	0.0
False	15	27.734375	0.0
False	15	29.390625	0.0
False	15	30.765625	0.0
False	15	32.15625	0.0
False	15	33.546875	143.5
False	15	36.5625	140.0
False	15	36.609375	0.0
False	15	37.6875	132.5
False	15	40.140625	129.25
False	15	40.453125	126.0
False	15	43.09375	123.5
False	15	46.34375	121.25
False	15	47.765625	119.25
False	15	48.6875	117.25
False	15	50.234375	115.5
False	15	51.125	114.5
False	15	53.3125	113.0
False	15	54.296875	111.0
False	15	57.0625	110.0
